"procedureId","name","description","isMandatory","impcParameterOrigId"
2952,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22678
2953,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22679
2954,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22680
2955,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22681
2956,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22682
2957,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22683
2958,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22684
2959,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22685
2960,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22686
2961,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22687
2962,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22688
2963,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22689
2964,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22690
2965,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22691
2966,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22692
2967,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22693
2968,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22694
2969,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22695
2970,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22696
2971,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22697
2972,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22698
2973,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22699
2974,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22700
2975,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22701
2976,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22702
2977,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22703
2978,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22704
2979,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22705
2980,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22706
2981,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22707
2982,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22708
2983,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22709
3001,"MicroCT E18.5",NA,FALSE,73091
3002,"MicroCT E18.5",NA,FALSE,73092
3003,"MicroCT E18.5",NA,FALSE,73093
3004,"MicroCT E18.5",NA,FALSE,73094
3005,"MicroCT E18.5",NA,FALSE,73095
3006,"MicroCT E18.5",NA,FALSE,73096
3007,"MicroCT E18.5",NA,FALSE,73097
3008,"MicroCT E18.5",NA,FALSE,73098
3009,"MicroCT E18.5",NA,FALSE,73099
3010,"MicroCT E18.5",NA,FALSE,73100
3011,"MicroCT E18.5",NA,FALSE,73101
3012,"MicroCT E18.5",NA,FALSE,73102
3013,"MicroCT E18.5",NA,FALSE,73103
3014,"MicroCT E18.5",NA,FALSE,73104
3015,"MicroCT E18.5",NA,FALSE,73105
3016,"MicroCT E18.5",NA,FALSE,73106
3017,"MicroCT E18.5",NA,FALSE,73107
3018,"MicroCT E18.5",NA,FALSE,73108
3019,"MicroCT E18.5",NA,FALSE,73109
3020,"MicroCT E18.5",NA,FALSE,73110
3021,"MicroCT E18.5",NA,FALSE,73111
3022,"MicroCT E18.5",NA,FALSE,73112
3023,"MicroCT E18.5",NA,FALSE,73113
3024,"MicroCT E18.5",NA,FALSE,73114
3025,"MicroCT E18.5",NA,FALSE,73115
3026,"MicroCT E18.5",NA,FALSE,73116
3027,"MicroCT E18.5",NA,FALSE,73117
3028,"MicroCT E18.5",NA,FALSE,73118
3029,"MicroCT E18.5",NA,FALSE,73119
3030,"MicroCT E18.5",NA,FALSE,73120
3031,"MicroCT E18.5",NA,FALSE,73121
3032,"MicroCT E18.5",NA,FALSE,73122
3033,"MicroCT E18.5",NA,FALSE,73123
3034,"MicroCT E18.5",NA,FALSE,73124
3035,"MicroCT E18.5",NA,FALSE,73125
3036,"MicroCT E18.5",NA,FALSE,73126
3037,"MicroCT E18.5",NA,FALSE,73127
3038,"MicroCT E18.5",NA,FALSE,73128
3039,"MicroCT E18.5",NA,FALSE,73129
3040,"MicroCT E18.5",NA,FALSE,73130
3041,"MicroCT E18.5",NA,FALSE,73131
3042,"MicroCT E18.5",NA,FALSE,73132
3043,"MicroCT E18.5",NA,FALSE,73133
3044,"MicroCT E18.5",NA,FALSE,73134
3045,"MicroCT E18.5",NA,FALSE,73135
3046,"MicroCT E18.5",NA,FALSE,73136
3047,"MicroCT E18.5",NA,FALSE,73137
3048,"MicroCT E18.5",NA,FALSE,73138
